SLC4A1,ALOX5,DDX11,NRXN3,CD44,KITLG,ASPM,STAG3,FCGR2B,GLI2,ARHGAP15,SPAG5,ICAM1,APOL1,CORO1A,CD33,ZNF85,NSUN5P2,BMPR1A,AREG,VNN2,KLHL24,VIPR1,LCT,LEPR,NEK2,PCDHB14,KIF18A,RIBC2,APOE,FXYD2,CELSR2,AFF3,GZMA,SCML4,NLGN4X,TMEM236,FCGR1A,DIXDC1,SEC24D,CD96,MSI2,GRAP,OBSCN,AGAP1,NCF1,DDR2,FCGR3B,KIF26B,EBF1,GALNT10,DEFA4,GKAP1,NCF1C,JAM3,PRKCB,AR,RNASE3,HIC2,MYO7B,GYPA,CD8B,CSPG4,NCKAP5,TIGIT,NCF1B,GTF2H2C,FMNL1,RGPD2,PRAME,PCDHB13,FAM72B,GRAPL,FAM72A,ZNF138,ARHGAP11A,FCGR3A,MICA,LILRB3,HCP5,SNORA12,DDX12P,FAM72D,RPL23AP53,HAR1A,ZNF492,FCGR2C,GYPB,ZNF850,Cell_type
1.4266688,1.4662459,1.7968768,0.14094463,2.3361635,0.065810606,2.0486457,1.2092952,1.2416221,0.004265153,1.8811487,1.7443613,1.3967174,1.3679975,2.4442887,1.3931547,1.5008038,1.15021,1.1791658,0.66212887,1.2729027,2.1952744,0.3443411,0.95485413,1.1832472,1.8896483,0.2562171,1.7371743,0.58077115,0.29227933,1.5109046,1.1574681,1.5615424,0.8787803,0.9176555,1.2839433,0.1302551,1.1164881,0.7467923,1.8463135,2.2650895,2.1773245,0.78733957,1.6862429,0.42469633,0.91300356,0.24805367,1.0078012,0.06680442,1.0480584,1.5350482,0.49643227,1.2336538,0.82352185,1.2169931,2.3742838,-0.05517742,1.3856467,1.0984313,2.2644873,0.47933093,1.2720051,0.328369,0.052455425,0.7114901,0.59423023,0.07678085,1.9704424,0.0015719805,-0.15474816,0.07678809,0.81720823,-0.014623501,-0.05894116,1.342904,1.947634,2.1782944,0.6686992,1.1413431,2.0097773,-0.016474865,1.1200747,0.06609761,0.91174823,0.5273173,1.10371,1.1128517,0.20984524,1.1713281,T
0.29167187,0.4575629,1.6725544,-0.029200885,2.203158,-0.003481379,2.4231558,1.5173285,0.16960798,0.026523935,2.1449685,1.8968881,0.16196041,1.1674439,2.3353631,0.8341379,1.3865504,1.1079388,0.98615915,0.083426945,0.48384306,2.1658416,0.031367652,1.149363,1.4306507,1.574174,0.6116572,1.6473004,0.79013395,0.29857862,1.3284731,0.27131015,1.5614328,0.5496141,0.18167497,1.2424445,0.2024681,0.0063181547,1.1525487,1.7553548,2.5324402,2.3198445,1.4146146,1.8127018,1.4969431,0.41740927,0.2430694,0.26172534,0.20594485,0.28528997,1.6490382,0.12169166,1.2555411,0.031368703,1.779932,2.8164594,0.008361862,0.44399855,1.1799369,2.000517,0.41315994,0.79810286,0.16803527,0.0038355584,0.2779726,0.22748019,0.9556651,1.8172698,1.3841919,1.2263654,0.2956119,1.2112567,0.20288797,1.253729,1.7227163,2.214815,1.1261505,1.0068188,0.32023752,0.59043455,0.1188289,0.9484414,1.2719818,0.6950958,0.07211105,0.8861528,0.055540897,0.28714803,1.0046437,T
1.3138751,1.7451367,1.6216953,0.7622238,2.8564994,0.007321952,1.6361893,1.688581,0.23311989,-0.02832049,2.1913595,1.453772,1.471223,1.1389529,2.2954574,1.0425692,1.425397,0.6260256,0.06794627,0.06882598,0.468165,2.4993238,0.35985863,0.38096547,0.93497854,0.8117965,0.061205458,1.0364966,0.53052086,0.5202724,-0.045610927,0.8610267,2.3283782,0.6082965,0.6194196,-0.024331952,1.0845689,0.104074225,0.17689382,1.4724475,0.10942425,2.4458008,1.9786865,1.3864136,0.5248795,0.9681154,0.09598002,0.035127155,0.8615168,1.9353733,1.3357493,-0.030110937,1.2577351,0.50197005,0.96100247,2.8646975,0.028234199,0.053730525,1.4825265,1.7687143,0.4629388,0.6866457,0.26890337,-0.0908176,0.23994377,0.6407611,0.6848971,2.4788277,0.44499007,0.291643,0.042999115,0.31096852,0.7512301,0.56405514,1.5272653,1.364666,0.5392476,1.0525533,0.15094563,2.6084237,0.38745618,1.1680589,0.3171251,1.1215723,0.5471081,0.93288624,0.20419514,0.18007134,1.3414791,T
1.9361365,1.8228619,1.3537016,0.8533066,2.9746172,0.21128319,1.5095186,2.2006543,0.38597152,-0.11853607,1.7944586,1.5450472,0.8835902,1.0906322,2.8047354,0.2412537,1.1919096,1.578141,0.08263093,0.29262993,1.0191636,2.5336916,0.4451015,0.15251333,1.5781622,0.5931722,0.046716403,1.4936352,0.62843907,0.39867535,0.03205701,1.2281702,2.2134643,0.37376982,1.015013,0.25229952,0.72483903,0.43710268,0.23811089,1.3973118,2.2197323,2.4892385,2.112386,2.1546817,0.58044976,1.2077289,0.094681926,0.53737634,0.5949378,1.8696122,1.7131103,0.21610294,1.4056857,0.72402894,0.06323875,2.6307566,1.1659611,0.6126434,1.6317451,1.957461,0.8374002,0.50161844,0.08308499,0.40042013,0.27450293,0.78912646,0.6050403,2.7833548,-0.060780916,0.045000546,0.036180075,0.13682023,0.37363032,0.6284355,1.3511761,1.3770013,0.63446695,1.1861284,0.4691727,2.1624007,0.24605978,0.9234087,0.42161155,0.9044906,0.27698693,0.78528327,0.07642243,0.3096048,1.1177056,T
1.7824419,0.7867676,1.6796749,0.23468003,1.5332465,0.05274751,2.0800874,1.4895815,-0.002851736,-0.10366,2.26208,1.7224231,0.31307113,1.5977716,1.9590578,0.5130067,1.5056688,0.98288876,1.3593524,-0.097433664,0.6327089,2.2112093,0.03777849,1.1072557,1.1881967,1.4525437,0.43524626,1.5279602,0.84076273,0.49575955,1.2652828,0.363272,1.7544355,0.23234189,0.04349662,1.4122167,0.2675795,0.105901346,1.1665705,1.6519225,2.5406265,2.7065768,1.4055647,1.8829542,1.3696593,0.26041916,0.28829145,0.13243434,0.094517834,0.34542665,1.6934029,0.10679062,1.4316053,0.05461374,1.5221059,2.7564971,-0.17445228,0.08560071,1.1478186,2.8505893,1.257982,0.5853079,0.19238968,0.106021196,0.1365225,0.15793498,0.7415536,1.8802165,1.5259149,0.152828,0.24887303,1.0000843,0.18068866,1.0659488,1.8264992,2.076558,0.39641395,1.1913409,0.12186753,0.7607014,0.11791099,0.8957305,0.71430767,0.83904886,0.7142926,0.84542274,0.23447804,0.4906815,1.2949255,T
1.7090038,1.6158366,2.4887295,1.8569419,1.1204685,-0.043147564,1.8994622,2.720619,0.010013629,0.05624552,1.0265083,1.921623,0.58743954,1.2995448,2.2890813,0.2355006,1.250635,1.5756332,1.3789047,0.028193794,0.49853075,2.3719099,-0.1009273,0.40527207,0.11779901,1.7935429,0.7888094,0.7979065,0.04431443,0.85826516,0.6572048,1.9785042,2.014134,-0.11957968,0.68073606,1.138362,1.7954696,-0.016781326,0.8237915,1.2883155,1.6703658,2.3954065,1.6065902,2.8960156,0.6478297,0.77814656,0.12569413,-0.050063558,0.41377425,1.9827319,1.3834194,-0.094459996,1.2190045,0.23185924,0.7366682,2.335038,-0.14085707,-0.03550034,1.6709465,2.6042228,1.0097533,1.7828435,0.20124488,0.08140299,0.3092415,0.44298202,0.57890105,1.8954792,-0.039558563,0.14358264,1.370872,0.9653248,1.0576336,1.2605977,0.55633247,2.3321848,0.19485149,1.2609994,0.7922546,0.93168205,0.09507618,2.1887794,0.9722205,0.91420144,1.313707,2.0013251,-0.12312617,0.024480123,2.2926867,T
2.3270392,2.1730373,1.7208462,0.34723952,2.4756339,1.3615634,1.5625422,1.4925373,1.3124874,0.28534985,1.7864432,1.8583515,0.81130093,0.8914448,2.8007736,1.3619813,0.41977534,1.101414,0.11790526,0.044587396,1.4994974,1.739131,1.1873709,0.029372664,0.92299134,1.0968635,0.1066343,1.4079568,0.7360356,1.2269197,0.024090879,1.4628929,1.7281193,1.3373966,1.3428613,-0.19612435,0.5112339,1.5131272,0.6979151,1.6732165,0.91392577,1.4646643,1.3273093,1.074924,1.1964458,2.4296145,0.32893798,0.8405019,2.372724,1.9173148,1.6571187,1.1989849,0.51581794,1.6298409,0.11979208,2.3278186,0.02986595,1.4735068,1.5094589,-0.015224385,1.2101704,1.2451717,1.3293964,0.5338242,0.91510653,1.4111423,0.5328158,2.4866908,-0.22050592,2.2088962,0.13872924,1.1375558,0.0443578,1.7164478,0.97967917,2.0374558,1.7214023,1.0825778,1.2004379,1.615299,-0.21903166,0.9420985,1.2117488,0.4102783,0.82813483,0.16875151,1.233921,0.7177945,0.77475953,T
2.3042383,2.66462,1.5061233,0.7742128,2.533567,0.10900159,1.7676786,0.8605663,0.7127558,0.83452266,2.0704339,1.8867096,1.5153838,0.4030355,2.3180857,1.0918735,1.1021073,0.34152994,0.3173129,1.278092,0.995389,2.350881,0.6782583,0.035995994,2.0913174,1.162796,0.33367997,1.2965415,0.2895944,1.2788385,-0.109284125,1.5802252,1.6808724,0.9838217,1.0354081,0.011959053,0.81142294,0.31554213,0.19437277,1.7985235,0.70207095,2.091365,1.0167477,1.3834798,1.8442433,1.3100755,0.29091093,0.55000293,0.44151786,2.0294094,1.9952039,1.1312759,0.68963695,0.70057684,0.78362495,2.590871,0.032511577,0.6987561,1.6178368,0.1285009,1.0326916,0.71850425,0.25796396,0.19568782,0.47030202,0.6095867,0.3250689,2.3900983,0.76242703,2.4515636,0.39763936,0.6272654,0.121945344,0.740842,0.83540535,1.7725106,1.3120285,0.96147937,0.65096277,1.2544644,-0.0032274355,0.93640655,0.45248938,1.0944046,0.023140764,0.9333893,0.8493332,0.58620125,1.4334118,T
0.6414664,1.4799016,1.7258102,0.307174,1.9307652,0.08807412,2.1506975,1.2196057,0.20494805,0.005321429,2.0734372,1.5203371,0.22068231,1.5858803,2.096482,0.43942726,1.5613095,1.0947925,1.6321342,0.13971296,0.92390805,2.1049182,0.17127608,1.1409799,0.968603,1.3010058,1.1706896,1.4815457,0.689756,0.13031903,1.3160136,0.6616555,1.6899251,0.4850163,0.42375034,1.9197819,0.014386301,0.38742274,1.0996667,1.8020267,1.9371727,2.6309175,1.4596959,1.6979638,1.2353865,0.70031434,0.18992446,1.2222958,0.23742811,0.35105464,1.6489148,0.11844103,1.5047646,0.35117522,1.4679785,2.6289992,0.046957254,0.4037271,1.2578737,2.8356118,0.23717411,1.0317625,0.14710599,-0.16267726,0.08718128,0.46420726,0.62908405,2.1240132,1.4224348,0.66132486,1.0778538,0.8626777,0.21466197,0.80004454,1.7926288,1.8906097,1.0570174,1.1328846,0.554917,1.4296556,0.07433403,1.0073179,0.41900468,0.737447,0.35568246,0.83374673,0.10383157,0.15150706,1.1998745,T
0.7040682,1.247142,1.6704553,0.54072744,2.089083,0.2625046,2.026301,1.2823982,0.31863362,0.003408627,2.160075,1.9230056,1.8924143,0.9536129,2.3911326,1.5194181,1.5278782,0.6009988,0.544819,-0.17711559,0.24230562,2.2743762,1.688603,0.6990676,1.3044506,1.314578,0.67496306,1.3525397,0.5937401,0.8656815,0.07687891,0.535719,2.3043184,1.0945874,0.4561773,0.35742393,2.0901227,0.05581725,0.6194388,1.474737,1.3628038,2.6312466,1.9693758,1.4243679,0.67735976,0.8692223,0.4457575,-0.25276566,0.11282051,1.9909017,1.183147,0.14177467,1.1446623,0.6335485,-0.02888971,3.065383,0.13213433,0.10634724,1.3085074,1.4896202,0.26925808,0.44685298,0.31060973,1.6645228,0.40435436,0.6946438,0.38545057,2.211389,0.08446562,0.05064466,-0.0064997715,0.74784464,0.40010002,1.1601143,1.3670655,1.8317631,0.7125997,0.8136108,0.560707,2.1015785,0.53314203,1.2046468,0.7304062,1.1071082,-0.09594073,0.87744135,0.15732259,0.15453218,1.3205155,T
1.180199,2.0651574,1.7736084,1.1668336,2.418065,-0.016171297,2.3986154,2.2935596,0.5321536,0.52595645,1.9891276,1.9683479,0.5835615,1.0975858,2.0711832,0.38907808,1.4933115,1.1074504,0.6910179,-0.12073109,0.7702566,2.4054546,0.34125018,0.7046784,1.1475148,1.3748025,0.7017517,1.553689,1.0527558,0.3100039,0.40404648,1.4853959,2.3799207,0.47220337,0.70890033,0.65490943,0.09962017,0.25968117,0.8457188,0.71093863,0.14668037,2.5135715,1.9623586,2.330503,0.32995462,0.89408857,0.21124387,0.25786448,0.7863962,1.7574141,1.7295612,0.22627859,1.433765,0.635168,1.0777102,2.794936,-0.061358094,0.11427096,1.6356806,1.7521203,0.29717904,0.41019842,0.45437315,0.22880241,0.50442696,0.675107,0.58883476,1.937987,0.8006191,1.8072048,0.9017735,0.4740714,0.5537177,0.7741493,1.5733846,1.8474894,0.79696953,1.2265203,0.6026763,1.6508083,0.81341267,1.447438,0.302798,1.3699893,-0.031216884,1.1352562,0.5692563,0.21691994,1.5414354,T
2.0014715,1.4257598,1.6991166,0.6277225,2.4239998,0.09778777,1.8618875,2.0140254,0.36304712,-0.059213936,2.022235,1.7803644,1.3895615,0.9157846,2.4638193,0.748502,1.4015433,1.2288482,0.21706146,0.19001883,0.9702916,2.3671372,0.15275459,0.27268133,1.1317413,1.3387254,0.6663672,1.23097,0.5560813,0.46203747,0.0059199105,1.1833526,2.4833424,0.7180412,0.83559275,0.18648085,0.28170794,0.08841151,0.49719217,1.4531767,2.2893913,2.350219,1.6994798,1.6580652,0.5657104,1.4399804,0.07464564,0.0932224,0.67224133,1.965394,1.6758724,0.11037235,1.1999183,1.0143183,-0.01852786,2.8187528,0.1482728,-0.039354555,1.4810878,1.3516004,1.2544712,0.5421966,0.6107381,0.2105882,0.60385114,0.79136395,0.6076327,2.1924078,0.1321879,-0.016070107,0.73215187,0.6595685,0.4552081,0.94252163,1.3579648,1.6818591,0.91928065,0.99508125,0.22770861,1.7552389,0.47231382,1.253918,0.79082173,0.7620546,0.6204183,1.1848943,0.25829455,0.46208927,1.3857007,T
2.5041912,1.6504551,1.7144634,1.572928,2.984408,0.13855924,2.0681138,2.566096,1.0372672,0.14502354,1.6381493,1.7442434,0.45604223,0.6759828,2.2756305,0.48298374,1.076384,1.3398553,0.58876705,0.46990663,0.9104291,2.263444,0.6980293,0.14510486,0.9509797,1.1762216,0.35948977,1.3689624,0.29809812,0.55760735,0.09102707,2.0986347,1.9745824,0.5588333,1.2592275,0.26394752,1.8875922,0.1736133,0.29670003,1.2257717,1.9462585,2.0245433,1.5344045,2.1639376,1.1659759,1.874556,0.2119432,0.09868287,1.0092666,2.5922508,1.5222703,0.050337035,0.5942751,1.3405217,0.10509557,2.1487644,-0.28389326,0.2739661,1.5676986,-0.17736666,1.5685433,0.73059964,2.4977117,0.8218197,0.5803336,1.2012125,0.49917725,1.7540458,-0.05606321,0.70540655,0.6815993,0.62821066,0.85403156,0.95373046,1.01066,1.6602416,0.9393009,1.158316,0.48402005,1.6966459,0.7362439,1.2592617,0.89760244,1.0561547,0.3220313,1.2967645,0.75218076,0.9128841,1.5716482,T
2.129454,2.0289297,1.6056008,0.5725932,2.5188375,0.10325292,2.1187081,1.4985572,0.88140786,-0.016284486,2.2355711,1.8807174,1.7050836,0.7389558,2.4410446,1.241221,1.4788584,0.8040156,-0.08874558,0.92971927,0.98363,2.3992932,0.6850146,0.19428569,1.2139381,1.4213556,0.9091855,1.4187775,0.08572362,0.5524953,0.11303159,1.1934122,2.3559997,1.3175665,0.9187987,0.103365876,0.59438014,0.2913637,0.6372617,1.5807172,2.0679724,2.4971604,1.6175753,1.4850364,1.1244764,1.2649184,0.22260725,0.20637405,0.79827315,2.0745459,1.243564,0.12084721,1.152834,0.9287815,0.62219375,2.6768837,0.036843285,0.5827716,1.580123,0.5495052,1.3416194,0.99464124,0.19280095,0.62049735,0.87997437,0.80949646,0.4957942,2.0868604,0.08857742,-0.08658505,1.1350863,0.8139365,0.6708989,1.0824248,1.3900065,1.7758728,1.0536789,0.67583233,0.4266244,1.7434692,0.111136444,1.1498705,0.8185813,1.0681534,0.4406816,1.2023973,0.67070514,0.6655609,1.4287742,T
1.1272206,2.3942323,1.4268799,1.5936009,1.9224905,0.057134893,2.1951883,2.7768,1.6564467,0.028535476,1.9104085,1.745812,1.3356882,0.47720304,2.141907,0.72652996,1.1798967,0.5864002,0.3031517,1.4383469,1.281015,2.6537218,0.38599536,-0.042730864,1.2871791,1.2125885,0.112263836,1.4062437,0.36920404,0.34200713,-0.017389558,1.9644892,2.755087,1.1577331,1.3070741,-0.07991769,0.7506179,0.2130776,0.21815456,1.2062725,0.44074693,1.9940658,1.5314125,1.6623625,2.532112,1.4742708,0.13001016,-0.023383325,0.57328784,2.6803908,1.447295,0.26202905,1.1207119,1.1194406,0.14127892,2.5873346,2.2047477,0.06670252,1.8059582,0.09918328,0.59447026,0.90224,0.18876107,1.9333634,1.1192682,0.8207787,0.41509432,1.9263271,-0.0400399,0.27349597,0.05325758,0.71910733,0.44289556,0.96954745,1.2667625,1.7507576,0.79056644,0.9959742,0.6141615,2.8586686,1.4617743,0.92020804,0.8465234,1.5595663,1.2725937,0.97196496,1.2261616,0.19226074,1.5048177,T
1.1062514,1.9134805,1.6668247,0.652316,1.7766901,-0.009374013,1.6336038,1.907712,0.28166482,0.0037017253,2.0795786,1.8106378,1.3196405,0.80620885,2.7339776,1.1063181,1.3712114,1.4004226,0.07135525,0.5477866,0.92669,2.2937105,0.36463624,0.14459336,0.72349006,0.8114583,1.05965,0.9958591,0.29384643,0.6186284,0.783062,0.85795647,2.3104703,0.88659394,0.5714296,0.17499498,0.75390476,0.23150815,0.115954384,1.4150124,2.0455499,2.4512355,2.1739306,1.2453357,1.1838797,1.4706756,0.069011435,0.47325882,0.76393014,1.8393508,1.0781881,0.8402902,1.1239433,0.6915176,0.14599419,2.7579758,-0.10084021,0.78934795,1.4948035,2.426281,0.18235202,0.6476121,0.06405678,0.06716514,0.059577767,0.88434094,0.45789203,2.6071699,0.4274087,0.0070305075,0.9376604,0.3522076,0.40216783,0.6279084,1.2602494,1.636286,0.6052509,0.76211387,0.28923604,1.3862517,0.4006869,0.8930505,0.5151736,0.966629,0.62833124,0.64867926,0.13853803,0.17749576,1.1777257,T
2.1322877,2.562199,1.5252069,0.7447987,2.575991,0.116989255,1.7018322,0.8130272,0.83333886,0.781527,2.0940402,1.8282691,1.605429,0.59883237,2.2379653,1.0870482,1.1711987,0.493871,0.28069943,1.0992005,1.3534122,2.3265343,0.8639616,-0.0562911,1.9921736,1.1497122,0.30852357,1.1835198,0.29261303,1.3490732,-0.06689965,1.5528435,1.7350843,1.0348116,0.98142105,0.027817523,0.5968448,0.28301555,0.22509828,1.798676,0.4812335,2.1670158,1.0637493,1.5368203,1.7331227,1.3556161,0.2935316,0.62232184,0.30494985,1.7488142,2.0191295,0.63265365,0.6646992,0.72959894,0.6221316,2.3763425,0.059346274,0.9316947,1.6199367,0.16758521,1.0221487,1.0789901,0.15424643,-0.026973665,0.6529252,0.8849691,0.47108692,2.4824367,0.5474246,2.44082,0.5543424,0.44089285,0.14588259,0.7401381,0.8955907,1.7287067,1.4056554,1.0436587,0.62917817,1.3037535,0.093095966,0.99785995,0.5108236,0.9921199,0.08188603,0.8656472,0.7843678,0.68227535,1.3810394,T
1.8304652,1.9263482,1.799176,0.094331175,2.2651646,0.011974005,2.2714555,0.96704394,0.024877299,0.01079394,2.229979,1.9065785,0.451127,1.397543,2.1580741,0.8155551,1.5909834,1.1067233,1.4072468,-0.050373055,0.9841851,1.9974811,0.2547059,0.77288043,1.0054996,1.5108336,0.82915735,1.6617509,0.4524072,0.39535034,0.97912943,0.57202935,1.5746888,0.55047196,0.4012921,2.2711012,0.16973609,0.5770042,0.81229585,1.2171019,1.7320827,2.8975987,1.2112043,1.9195479,0.71148854,0.4765565,0.12197219,0.55309314,0.08767033,0.50054026,1.9453006,0.8047775,1.5541186,-0.0096420925,0.5636694,2.5549848,0.06996369,0.8609214,1.3823732,2.817504,1.0612967,0.5060557,0.1123435,0.095122546,0.12511533,0.55110633,0.6702037,1.928039,1.1239927,0.098702095,0.53913665,0.8910303,0.35306364,0.83444417,1.9451768,2.111459,0.4062033,1.3232063,0.44617516,0.50217736,0.24391112,1.2970941,0.566861,0.91124946,0.026279902,0.99593794,0.16944987,0.5001267,1.4520018,T
1.6259916,2.0615568,2.0133626,1.5014733,2.3942122,0.0073832925,2.3411248,2.395188,1.0083658,-0.0346151,2.2038448,2.034924,0.99677104,1.0645577,2.5450327,0.7408943,1.364311,1.2440743,0.60801315,0.14918077,1.2432525,2.096473,0.86907864,0.35362095,0.7138779,1.142734,0.565168,1.288885,0.7225148,0.20143917,0.75034904,1.3916104,2.2966921,1.463682,1.4068505,1.9343818,0.8451239,0.5027562,0.59496254,1.502414,2.1390705,2.1793387,1.7323309,2.5785377,0.67766804,1.1642414,0.079605736,0.29603398,0.6934171,0.8283435,1.4724604,0.50869995,1.3521278,0.7807923,1.5664433,2.6309025,-0.04494205,0.26555192,1.224093,2.855262,0.8816397,1.3374187,-0.003077113,0.21752086,1.2577833,0.6696726,0.5010106,2.391855,0.8607715,0.020988664,0.59528995,0.72007084,1.0082817,0.9547293,1.5948832,1.8229703,2.5089202,1.179302,1.2377092,1.9024762,0.72027105,1.5565594,0.69753104,0.9576046,0.5473787,0.93011916,1.3987812,0.21903282,1.24295,T
1.1111056,2.0356152,1.6960659,1.9329765,2.2026565,-0.0053505134,1.5029517,1.9429464,0.30721277,1.211389,2.2366152,1.5984768,1.2092153,1.1642338,2.6898508,0.3536641,1.1200339,1.018022,0.44503048,0.991083,0.78824455,2.3526185,1.7111765,0.633374,0.69035625,1.1483171,0.7520621,1.1201389,0.008251563,0.3305433,0.0027556194,1.4327359,1.8540258,1.2024193,1.7957195,-0.15654805,1.4179944,0.2853538,0.3907252,1.359062,1.8279623,2.389392,1.7196219,1.3474699,2.032541,0.64090353,0.01690557,-0.28765458,0.7481356,2.6992178,1.2023152,0.01571365,1.1892477,0.69296205,0.028253144,2.7916834,-0.13196456,0.090787955,1.2149138,1.583437,0.26137805,0.6360011,0.07131741,0.40814817,0.4931698,0.33817804,0.5150846,2.236365,0.6785299,-0.10172049,0.7744018,0.43501717,0.8370659,0.60385376,1.3573295,1.5111443,0.57914406,1.1921003,0.38473386,1.151849,0.65492755,1.2000022,0.71673703,1.383123,0.4653034,1.3490304,0.18440127,0.10940166,1.5581121,T
2.8023605,2.9786057,1.3800806,0.8670295,2.7724261,0.12811285,1.5822327,1.5811336,1.2093523,-0.008728563,1.7932986,1.5755436,1.8878293,1.295937,2.9314237,1.2123065,1.1497201,0.729088,0.3437469,0.44778362,2.0212388,2.323284,1.0880803,0.15792617,0.9396217,1.140739,0.24167968,1.0820857,0.44663104,0.8366771,0.11235479,1.5584011,1.9764781,2.0930426,1.8843796,0.33264327,0.5864966,1.2150657,0.20542955,1.4924282,1.1041286,2.1061995,1.766958,1.7175277,1.617812,2.332459,0.29208425,1.8904642,0.2875637,1.8862398,1.7377465,2.0062766,0.76675195,2.0144086,0.3805658,2.5716355,0.07521855,1.4657823,1.5945511,0.9915724,1.7877986,1.6885201,0.41501027,0.17504628,1.520438,1.8943247,0.10677355,2.8516483,0.042276707,0.22266671,0.34303492,0.55756235,0.42307058,0.9376025,0.96790314,1.4974108,2.3536158,0.98722327,1.3409982,2.3577435,0.43638623,0.9096486,0.67897755,0.6782601,0.7833993,0.5154789,1.1049476,0.9769173,1.0438612,T
1.1364423,0.80156815,1.5610805,0.30188647,2.502477,0.04701798,2.1777198,1.7965537,0.12287985,0.028269297,2.1981468,1.9012803,0.9891726,0.6715488,1.8415198,0.49382046,1.5035294,1.1403377,0.06693061,-0.15765044,0.099368915,2.3308277,0.14501803,0.14502239,1.1442162,1.4283923,0.44190133,1.5074178,0.0037976352,0.4574999,0.02042944,0.6654568,2.4163032,0.41112792,0.6450427,-0.17344657,0.5465878,-0.0010864408,0.6824269,1.4424357,2.3493311,2.530145,1.4995434,1.6083081,0.32702404,0.5635668,0.18099277,0.19910833,1.4035106,1.6033233,1.4779567,0.015375037,1.225222,0.27112475,0.5365021,2.5370014,0.02215062,0.01809085,1.3896251,0.3439631,0.2825958,0.37439296,0.04885816,1.1093175,0.066278346,0.1792229,0.5017596,1.8144667,0.08007589,0.23268299,0.77104586,0.9689661,0.46558207,1.1713729,1.4600117,1.8411402,0.32805982,0.8903529,-0.008011704,0.32647073,0.5852458,1.3000646,0.9107562,0.86481434,0.10839788,0.72187275,-0.0029781698,0.026224215,1.4603702,T
1.5925435,2.7810743,1.4421865,0.5214709,2.6270602,0.08200103,1.351407,1.0719843,1.2322804,0.011391536,1.8573221,1.3181803,1.6938206,1.2433059,3.0052054,0.8073108,1.2136073,1.4377842,0.26426694,0.45150414,2.20272,2.1586528,1.2201644,0.0881733,0.779599,0.7452641,0.38479635,0.9546564,0.6313466,0.470915,0.10954974,1.5881395,1.8942875,2.189803,1.88838,-0.12235918,0.49273255,0.9989269,0.0863273,1.4391881,1.4333293,2.2321596,2.0126917,1.7610863,1.643518,2.2146673,0.15049398,1.9816685,0.23366202,2.1605327,1.4969457,1.1942323,0.9363224,2.0485113,0.19481865,2.466693,-0.054296345,1.350866,1.2844167,0.46378475,0.6695855,1.6174663,0.054459967,0.01696086,1.3721792,1.7657292,0.18789105,2.7059493,-0.017026158,0.123459406,0.082110874,0.20795554,0.25010216,0.6147198,1.1004748,1.1694239,2.0523305,1.0763131,1.3688841,2.209617,0.25379798,0.56018305,0.4082765,0.5600025,0.9763924,0.49996802,0.9005198,0.4791153,1.0735024,T
0.6418508,2.2977188,1.2763433,1.6264982,1.7708045,0.07395111,2.0103157,3.2107263,2.165829,-0.028628198,1.9851553,1.7297478,1.2363715,0.606026,2.172154,0.8107814,1.00004,0.6604351,0.09013389,1.8782223,1.3295623,2.7070255,0.39967597,0.00981492,1.1889416,1.4112993,0.06785888,1.2547736,0.29357573,0.2582223,0.036242105,2.0829604,2.9696548,1.3145554,1.2964602,0.22714242,0.72070736,0.09089799,0.13776462,0.9578133,0.19637431,1.8709754,1.4306104,1.6562163,2.9586716,1.4237558,0.08691207,-0.10210211,0.29167843,2.7417667,1.2824792,-0.31918243,1.219416,0.96800864,0.3530844,2.5695915,2.6183453,-0.19731694,1.887517,-0.2705558,0.4765109,0.8721198,0.17614642,2.1094933,1.124569,0.62042814,0.340327,1.6025876,-0.19429153,0.49647355,0.2104797,0.59279096,0.24434017,0.9235947,1.3564762,1.80927,0.5431298,1.0241143,0.49199936,2.8653135,1.6394567,0.9426593,0.7136793,1.5686508,1.4319111,0.9151364,1.7126882,0.094338104,1.4773878,T
2.0847456,1.9511791,1.6212084,0.6072809,2.767135,1.1023624,1.6533835,1.4726949,1.316557,0.31404814,1.7614939,1.8688033,1.1523186,0.98415846,2.7405505,1.3995357,0.5124385,0.89893603,0.35173246,0.31266958,1.3176179,1.9226197,0.9456201,0.099944234,0.9762587,1.2149385,0.13687728,1.3964382,0.8048068,1.3974571,0.03464166,1.5326544,1.519149,1.1992565,1.1478177,-0.03972145,0.31051648,1.6513262,0.5781421,1.8325975,0.6900035,1.5117735,1.2608107,1.2041,1.3338416,2.2332258,0.4050129,0.7173144,1.8655136,1.7072355,1.7190803,1.1038918,0.61744916,1.5252525,0.28524822,2.3330984,0.14019355,1.4605628,1.416419,-0.017180372,1.5139841,1.1697458,1.4417841,0.4653648,0.8232927,1.4059858,0.4454262,2.3235743,-0.10438132,1.8654349,0.19506451,0.9952009,0.08863147,1.3975465,1.1030233,1.9541662,1.7133187,1.0343966,0.9873638,1.5383017,-0.12126913,0.9674347,1.0822018,0.5971994,0.39117643,0.31242135,1.106367,0.7641293,0.7831093,T
